# (x y) dist_from_charge phi Ex Ey Ez
4.700000000000000000e+01 1.700000000000000000e+01 2.340939982143925135e+01 3.153137643474007934e+00 2.497388152079350106e-05 -1.712507108577760871e-04 -2.528583803981299984e-07
4.800000000000000000e+01 1.700000000000000000e+01 2.435159132377184221e+01 3.192597199498862892e+00 1.633185961946053734e-05 -1.672290240959820669e-04 -1.690125675861365792e-07
4.900000000000000000e+01 1.700000000000000000e+01 2.529822128134703618e+01 3.230734088176858698e+00 8.072369281167453173e-06 -9.034115073530324847e-05 -8.463571245776705006e-08
0.000000000000000000e+00 1.800000000000000000e+01 2.596150997149434048e+01 3.256615055456153485e+00 6.450709371863828901e-06 7.063636842731382327e-05 -8.468757156761470058e-08
1.000000000000000000e+00 1.800000000000000000e+01 2.500000000000000000e+01 3.218875824868200564e+00 1.305190967985529532e-05 1.589146467463885574e-04 -1.691456501136921493e-07
2.000000000000000000e+00 1.800000000000000000e+01 2.404163056034261459e+01 3.179786934336188864e+00 1.996107915656832477e-05 1.629007323413824717e-04 -2.531305965932989163e-07
3.000000000000000000e+00 1.800000000000000000e+01 2.308679276123039159e+01 3.139260712082922122e+00 2.735087902844322936e-05 1.685794077478274455e-04 -3.364202067857404756e-07
4.000000000000000000e+00 1.800000000000000000e+01 2.213594362117865444e+01 3.097202695552335960e+00 3.541707187455306544e-05 1.760463601861551679e-04 -4.187503465776995504e-07
5.000000000000000000e+00 1.800000000000000000e+01 2.118962010041709121e+01 3.053511443871127273e+00 4.439025213776948489e-05 1.854356222275972080e-04 -4.999000080373313878e-07
6.000000000000000000e+00 1.800000000000000000e+01 2.024845673131658685e+01 3.008078579849176926e+00 5.454745359597019689e-05 1.969093164160776871e-04 -5.795799606180592617e-07
7.000000000000000000e+00 1.800000000000000000e+01 1.931320791582796659e+01 2.960789209821907964e+00 6.623079679775442565e-05 2.106724227217372444e-04 -6.575662489227956237e-07
8.000000000000000000e+00 1.800000000000000000e+01 1.838477631085023489e+01 2.911522947741509437e+00 7.986714781948653624e-05 2.269622198355035741e-04 -7.335427760534266040e-07
9.000000000000000000e+00 1.800000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 9.599924933385861354e-05 2.460595862134177299e-04 -8.072814169103039936e-07
1.000000000000000000e+01 1.800000000000000000e+01 1.655294535724684835e+01 2.806564053194035235e+00 1.153206200269736928e-04 2.682727807459706505e-04 -8.784410762286559704e-07
1.100000000000000000e+01 1.800000000000000000e+01 1.565247584249852864e+01 2.750629105272363706e+00 1.387280146739554819e-04 2.939353659585281810e-04 -9.467918005532250519e-07
1.200000000000000000e+01 1.800000000000000000e+01 1.476482306023340030e+01 2.692247531394544424e+00 1.673819238614403411e-04 3.233677492203977134e-04 -1.011973417034892075e-06
1.300000000000000000e+01 1.800000000000000000e+01 1.389244398944980396e+01 2.631345094452442801e+00 2.027906162909987042e-04 3.568333146271994872e-04 -1.073760254247449475e-06
1.400000000000000000e+01 1.800000000000000000e+01 1.303840481040529831e+01 2.567899218525131033e+00 2.469024914231452480e-04 3.944313870706524314e-04 -1.131782966244708824e-06
1.500000000000000000e+01 1.800000000000000000e+01 1.220655561573370207e+01 2.501973152972729597e+00 3.022141301026329621e-04 4.359373255984632951e-04 -1.185829737802021958e-06
1.600000000000000000e+01 1.800000000000000000e+01 1.140175425099137918e+01 2.433767225227791098e+00 3.718527274611249656e-04 4.805145939883192791e-04 -1.235535335849472643e-06
1.700000000000000000e+01 1.800000000000000000e+01 1.063014581273464998e+01 2.363693909356170408e+00 4.595911405737389266e-04 5.262813461860194920e-04 -1.280714004326354016e-06
1.800000000000000000e+01 1.800000000000000000e+01 9.899494936611665352e+00 2.292483739335286153e+00 5.696540258858366103e-04 5.696540258858366103e-04 -1.321020172530620873e-06
1.900000000000000000e+01 1.800000000000000000e+01 9.219544457292887074e+00 2.221325628245158335e+00 7.061036147991343707e-04 6.044978002819243433e-04 -1.356307667923356552e-06
2.000000000000000000e+01 1.800000000000000000e+01 8.602325267042626677e+00 2.152032546602084651e+00 8.714091957823496062e-04 6.212201314329110144e-04 -1.386266862454799131e-06
2.100000000000000000e+01 1.800000000000000000e+01 8.062257748298549132e+00 2.087193634947818399e+00 1.063733817034805129e-03 6.063576533226863914e-04 -1.410804377155461253e-06
2.200000000000000000e+01 1.800000000000000000e+01 7.615773105863908654e+00 2.030221505273209548e+00 1.272620280055372470e-03 5.438030125459944464e-04 -1.429661776453355210e-06
2.300000000000000000e+01 1.800000000000000000e+01 7.280109889280518054e+00 1.985145956776060983e+00 1.473916158230937495e-03 4.195116709219655696e-04 -1.442809628927205212e-06
2.400000000000000000e+01 1.800000000000000000e+01 7.071067811865475505e+00 1.956011502714072980e+00 1.627684743992976937e-03 2.309858646781888167e-04 -1.450053172586188155e-06
2.500000000000000000e+01 1.800000000000000000e+01 7.000000000000000000e+00 1.945910149055313232e+00 1.687358441889650219e-03 -1.451434442694028715e-06 -1.451434442694028715e-06
2.600000000000000000e+01 1.800000000000000000e+01 7.071067811865475505e+00 1.956011502714072980e+00 1.627601503325635732e-03 -2.339003377081231780e-04 -1.446830623096778679e-06
2.700000000000000000e+01 1.800000000000000000e+01 7.280109889280518054e+00 1.985145956776060983e+00 1.473748815065984742e-03 -4.224612665650537280e-04 -1.436357950005198725e-06
2.800000000000000000e+01 1.800000000000000000e+01 7.615773105863908654e+00 2.030221505273209548e+00 1.272367106159752372e-03 -5.468113752044511874e-04 -1.419968717692766946e-06
2.900000000000000000e+01 1.800000000000000000e+01 8.062257748298549132e+00 2.087193634947818399e+00 1.063392166103667522e-03 -6.094491773672950849e-04 -1.397850796739253526e-06
3.000000000000000000e+01 1.800000000000000000e+01 8.602325267042626677e+00 2.152032546602084651e+00 8.709754875782294882e-04 -6.244197965097212158e-04 -1.370029447762474706e-06
3.100000000000000000e+01 1.800000000000000000e+01 9.219544457292887074e+00 2.221325628245158335e+00 7.055732280602826020e-04 -6.078318071768224265e-04 -1.336756523062296309e-06
3.200000000000000000e+01 1.800000000000000000e+01 9.899494936611665352e+00 2.292483739335286153e+00 5.690212643703210574e-04 -5.731496723995629060e-04 -1.298123325882763468e-06
3.300000000000000000e+01 1.800000000000000000e+01 1.063014581273464998e+01 2.363693909356170408e+00 4.588490622519205211e-04 -5.299676855037354847e-04 -1.254433861336626266e-06
3.400000000000000000e+01 1.800000000000000000e+01 1.140175425099137918e+01 2.433767225227791098e+00 3.709930797690782957e-04 -4.844223753035792075e-04 -1.205834930769270064e-06
3.500000000000000000e+01 1.800000000000000000e+01 1.220655561573370207e+01 2.501973152972729597e+00 3.012271008178129140e-04 -4.400996902715823000e-04 -1.152668131674909613e-06
3.600000000000000000e+01 1.800000000000000000e+01 1.303840481040529831e+01 2.567899218525131033e+00 2.457765921547970522e-04 -3.988839035635992087e-04 -1.095123177823412175e-06
3.700000000000000000e+01 1.800000000000000000e+01 1.389244398944980396e+01 2.631345094452442801e+00 2.015123309231008162e-04 -3.616147351038294898e-04 -1.033563699855783932e-06
3.800000000000000000e+01 1.800000000000000000e+01 1.476482306023340030e+01 2.692247531394544424e+00 1.659355068435832466e-04 -3.285201768185768215e-04 -9.682094280511355927e-07
3.900000000000000000e+01 1.800000000000000000e+01 1.565247584249852864e+01 2.750629105272363706e+00 1.370949978839982372e-04 -2.995051056921900663e-04 -8.994312099210206857e-07
4.000000000000000000e+01 1.800000000000000000e+01 1.655294535724684835e+01 2.806564053194035235e+00 1.134794727953749964e-04 -2.743106900205292617e-04 -8.274671953667142588e-07
4.100000000000000000e+01 1.800000000000000000e+01 1.746424919657297892e+01 2.860155888303705929e+00 9.392468012925760459e-05 -2.526220705408782413e-04 -7.526828710753552532e-07
4.200000000000000000e+01 1.800000000000000000e+01 1.838477631085023489e+01 2.911522947741509437e+00 7.752954101477899269e-05 -2.341118367223129181e-04 -6.753257707789537406e-07
4.300000000000000000e+01 1.800000000000000000e+01 1.931320791582796659e+01 2.960789209821907964e+00 6.359520490740186785e-05 -2.184790970521889239e-04 -5.957467415999145866e-07
4.400000000000000000e+01 1.800000000000000000e+01 2.024845673131658685e+01 3.008078579849176926e+00 5.157267250059302793e-05 -2.054512959866083735e-04 -5.141969949666331391e-07
4.500000000000000000e+01 1.800000000000000000e+01 2.118962010041709121e+01 3.053511443871127273e+00 4.102733052364226788e-05 -1.948010225078822028e-04 -4.310072816298446234e-07
4.600000000000000000e+01 1.800000000000000000e+01 2.213594362117865444e+01 3.097202695552335960e+00 3.160779556010939175e-05 -1.863346097459928140e-04 -3.464303320283392863e-07
4.700000000000000000e+01 1.800000000000000000e+01 2.308679276123039159e+01 3.139260712082922122e+00 2.302550452311531975e-05 -1.799032800680553919e-04 -2.607751355804786841e-07
4.800000000000000000e+01 1.800000000000000000e+01 2.404163056034261459e+01 3.179786934336188864e+00 1.503583859688718393e-05 -1.753884727916466078e-04 -1.742970202639362691e-07
4.900000000000000000e+01 1.800000000000000000e+01 2.500000000000000000e+01 3.218875824868200564e+00 7.425463647472131342e-06 -9.482979026154756254e-05 -8.728481312732076520e-08
0.000000000000000000e+00 1.900000000000000000e+01 2.570992026436488231e+01 3.246876919925843374e+00 5.755860906152127630e-06 7.330445934796069811e-05 -8.692681007811805735e-08
1.000000000000000000e+00 1.900000000000000000e+01 2.473863375370596174e+01 3.208366141256163040e+00 1.165417095239576072e-05 1.653418445331495778e-04 -1.736122803806523611e-07
2.000000000000000000e+00 1.900000000000000000e+01 2.376972864800942631e+01 3.168412865573220660e+00 1.784487040347351294e-05 1.697175757732957962e-04 -2.598260075269837044e-07
3.000000000000000000e+00 1.900000000000000000e+01 2.280350850198275836e+01 3.126914405787736495e+00 2.449290116046009191e-05 1.759651491117397606e-04 -3.453086975755423685e-07
4.000000000000000000e+00 1.900000000000000000e+01 2.184032966784155505e+01 3.083758245444170765e+00 3.178816329806413189e-05 1.842166827326636568e-04 -4.298340031378506884e-07
5.000000000000000000e+00 1.900000000000000000e+01 2.088061301782110135e+01 3.038821121674517123e+00 3.995582255944605914e-05 1.946422393430415586e-04 -5.131188329892929015e-07
6.000000000000000000e+00 1.900000000000000000e+01 1.992485884517127559e+01 2.991968140343595373e+00 4.927209858539760221e-05 2.074687572597910465e-04 -5.949354363144832361e-07
7.000000000000000000e+00 1.900000000000000000e+01 1.897366596101027625e+01 2.943052015725077908e+00 6.008177241542005977e-05 2.229746945180914987e-04 -6.749734712072769094e-07
8.000000000000000000e+00 1.900000000000000000e+01 1.802775637731994607e+01 2.891912591164868651e+00 7.282572093317740865e-05 2.415110192840288269e-04 -7.530008745456999442e-07
9.000000000000000000e+00 1.900000000000000000e+01 1.708800749063506075e+01 2.838376901134140873e+00 8.807385819413829364e-05 2.634982851460057965e-04 -8.286799824488468025e-07
1.000000000000000000e+01 1.900000000000000000e+01 1.615549442140351033e+01 2.782260203661346409e+00 1.065758577120877980e-04 2.894465864774441437e-04 -9.017749113470960309e-07
1.100000000000000000e+01 1.900000000000000000e+01 1.523154621172781731e+01 2.723368685833154945e+00 1.293255655138566759e-04 3.199486321442100451e-04 -9.719246329372745186e-07
1.200000000000000000e+01 1.900000000000000000e+01 1.431782106327635340e+01 2.661504989569204227e+00 1.576569140253488398e-04 3.556847496191529838e-04 -1.038893788289120546e-06
1.300000000000000000e+01 1.900000000000000000e+01 1.341640786499873883e+01 2.596478425445105209e+00 1.933692541425298134e-04 3.973850751649360066e-04 -1.102306162650357538e-06
1.400000000000000000e+01 1.900000000000000000e+01 1.252996408614166768e+01 2.528122902674153849e+00 2.389051631139736936e-04 4.457681053681660475e-04 -1.161935078355632103e-06
1.500000000000000000e+01 1.900000000000000000e+01 1.166190378969060149e+01 2.456327442868026179e+00 2.975762974529868547e-04 5.013777490184216212e-04 -1.217401191919067344e-06
1.600000000000000000e+01 1.900000000000000000e+01 1.081665382639196871e+01 2.381086967398878151e+00 3.738488993644318616e-04 5.642874745586910767e-04 -1.268497887014184700e-06
1.700000000000000000e+01 1.900000000000000000e+01 1.000000000000000000e+01 2.302585092994045901e+00 4.736373025843346012e-04 6.335274044275487904e-04 -1.314857735553245921e-06
1.800000000000000000e+01 1.900000000000000000e+01 9.219544457292887074e+00 2.221325628245158335e+00 6.044978002819256444e-04 7.061036147991335034e-04 -1.356307667922922872e-06
1.900000000000000000e+01 1.900000000000000000e+01 8.485281374238569541e+00 2.138333059508027656e+00 7.753924724808467298e-04 7.753924724808467298e-04 -1.392508814748814189e-06
2.000000000000000000e+01 1.900000000000000000e+01 7.810249675906653977e+00 2.055436932086655677e+00 9.953520273549526336e-04 8.288545287613705882e-04 -1.423335698611232630e-06
2.100000000000000000e+01 1.900000000000000000e+01 7.211102550927978250e+00 1.975621859290713545e+00 1.269728989337700654e-03 8.454788883998391388e-04 -1.448494519139427450e-06
2.200000000000000000e+01 1.900000000000000000e+01 6.708203932499369415e+00 1.903331244885160034e+00 1.592161700967323172e-03 7.948299369165152256e-04 -1.467920216187759697e-06
2.300000000000000000e+01 1.900000000000000000e+01 6.324555320336759046e+00 1.844439727056968126e+00 1.930960709751480472e-03 6.422711303610004543e-04 -1.481378589060500239e-06
2.400000000000000000e+01 1.900000000000000000e+01 6.082762530298219339e+00 1.805458956322112174e+00 2.214176283162330380e-03 3.675822564376332591e-04 -1.488874843728719977e-06
2.500000000000000000e+01 1.900000000000000000e+01 6.000000000000000000e+00 1.791759469228054957e+00 2.334086709219228457e-03 -1.490245248945976098e-06 -1.490245248945976098e-06
2.600000000000000000e+01 1.900000000000000000e+01 6.082762530298219339e+00 1.805458956322112174e+00 2.214104418194240247e-03 -3.705748587622464604e-04 -1.485570703209371235e-06
2.700000000000000000e+01 1.900000000000000000e+01 6.324555320336759046e+00 1.844439727056968126e+00 1.930816224333262165e-03 -6.452999772169169812e-04 -1.474763914487663141e-06
2.800000000000000000e+01 1.900000000000000000e+01 6.708203932499369415e+00 1.903331244885160034e+00 1.591943061407730640e-03 -7.979197158117677310e-04 -1.457981593320362146e-06
2.900000000000000000e+01 1.900000000000000000e+01 7.211102550927978250e+00 1.975621859290713545e+00 1.269433873665105038e-03 -8.486546704792987186e-04 -1.435213373913307722e-06
3.000000000000000000e+01 1.900000000000000000e+01 7.810249675906653977e+00 2.055436932086655677e+00 9.949772554059274979e-04 -8.321424239527896657e-04 -1.406686430883725275e-06
3.100000000000000000e+01 1.900000000000000000e+01 8.485281374238569541e+00 2.138333059508027656e+00 7.749339816734983517e-04 -7.788194914263848675e-04 -1.372462503985549115e-06
3.200000000000000000e+01 1.900000000000000000e+01 9.219544457292887074e+00 2.221325628245158335e+00 6.039505229610080649e-04 -7.096983448127112959e-04 -1.332829012584864359e-06
3.300000000000000000e+01 1.900000000000000000e+01 1.000000000000000000e+01 2.302585092994045901e+00 4.729951187153890076e-04 -6.373199297713570341e-04 -1.287910569921103116e-06
3.400000000000000000e+01 1.900000000000000000e+01 1.081665382639196871e+01 2.381086967398878151e+00 3.731044505420884165e-04 -5.683100890147159932e-04 -1.238040997235748120e-06
3.500000000000000000e+01 1.900000000000000000e+01 1.166190378969060149e+01 2.456327442868026179e+00 2.967209010420197423e-04 -5.056649651425423452e-04 -1.183395589733366587e-06
3.600000000000000000e+01 1.900000000000000000e+01 1.252996408614166768e+01 2.528122902674153849e+00 2.379285449313635857e-04 -4.503574269715618101e-04 -1.124338785644203240e-06
3.700000000000000000e+01 1.900000000000000000e+01 1.341640786499873883e+01 2.596478425445105209e+00 1.922593988838345626e-04 -4.023171350780554208e-04 -1.061083162626208498e-06
3.800000000000000000e+01 1.900000000000000000e+01 1.431782106327635340e+01 2.661504989569204227e+00 1.563996870546581659e-04 -3.610041772924800149e-04 -9.940078835059523027e-07
